,0
LACZe,0.95108354
PLDAGAT_MYRS_EPA_EPA_PE_14_c,0.957731
CHOPT_OLE_MYRS_c,0.95552593
TAGAH18111Z18111Z180,0.9501462
TAGAH_OLE_HDE_OLE_c,0.9579441
ACOADAGAT_EPA_EPA_EPA_c,0.95802647
GLCMAN6,0.9507856
HMR_0423,0.9499608
ARStr,0.93707037
7KILTCHOLATP,0.9467353
AKP1_2,0.95660686
ALDDHYD,0.9211134
RETNGLCt2,0.5816008
CLPNS_HP,0.7537636
ACOADAGAT1819Z1819Z180,0.95075583
MALTt1r,0.954602
r0097,0.95237905
XYLTt,0.87261456
r2338,0.95708406
OHACT1,0.94692886
PLDAGAT_HDE_ARA_HDE_PC_7_c,0.9578652
4HPROE,0.95057803
THRMETARGt,0.8453335
PLDAGAT_HDE_ARA_PALM_PE_12_c,0.95790184
PLDAGAT_MYRS_EPA_DHA_PE_16_c,0.9576457
ARGORNt7,0.95820343
FAEL204_cho,0.95698667
HEPT2,0.9391665
PCHOLMYR_Hst1e,0.94480073
PIP3P_HDE_PALM_c,0.9461289
RTOTALFATPc,0.95657337
TYRTHRt,0.87281823
34DHPEAR,0.93247575
FEROc,0.9574184
PHADPC101,0.93013495
SPHMDAc_cho,0.94088024
O16RHAT,0.9521169
NOPD,0.9374388
C161OHc,0.8005055
LACDt_c,0.94730496
TRPMETVALr,0.94501704
PELINL_HSPLA2,0.9537176
r1916,0.958232
r2347,0.95487005
PLA2PC_LNA_MYRS_c,0.9568684
GP1Cte_cho,0.13490026
PROTEIN,0.9556827
RHACOAEP40,0.95074254
LPCAT_LNA_EPA_sn2_c,0.9579127
THMtrbc,0.9566526
PI34P5K_16_0_18_0,0.94391805
PLIPA1A160pp,0.92789376
PCW3DS_MYRS_ETA_sn2_c,0.95198184
DKFPS,0.93754566
PLDAGAT_HDE_MYRS_HDE_PC_7_c,0.9578851
GDCA3Sabc,0.9408791
r2166,0.956894
FRD2rpp,0.9566458
PLDAGAT_MYRS_MYRS_HDE_PC_6_c,0.95772314
RHACOAEP101,0.93845993
PLDAGAT_OLE_EPA_DHA_PC_8_c,0.9575996
HEXGLYte,0.58149827
THRNTt,0.92520064
PI3P4K_SC,0.9096071
THIOGabc,0.86750394
PCHOL2PALM_HSPLA2,0.9460408
r1322,0.909868
r2055,0.95822465
CDS_16_0_18_4,0.94983023
RE3218C,0.9411138
PI34P5K_18_0_18_2,0.9417518
DAGK_MYRS_DHA_c,0.95506334
PLA2PC_MYRS_DHA_c,0.9577901
OA6_14LST,0.9110249
TYR3MO2,0.9547742
PLDAGAT_HDE_HDE_LNA_PE_9_c,0.9577597
ECOAH17,0.9379957
UDPTALE,0.9304076
ACTHRte,0.3992756
DGNSK_1,0.95449346
THRGLNTYRt,0.8809329
TMLYStd,0.81747437
XAO,0.95524794
6HOXMELATNte,0.7822405
DAGAH_MYRS_GLNA_c,0.95567113
MGDGGH_EPA_HDE_c,0.95702255
NACGS,0.94945824
PCPLC_16_0_18_1,0.95370966
PLA2PC_PALM_LNA_c,0.95803446
RHAP100tex,0.694974
CYO1b2pp_syn_1,0.94916123
C14OHc,0.7921454
UCHOLt2,0.9503655
PLDAGAT_MYRS_EPA_GLNA_PE_10_c,0.957821
3HPCOAHYD,0.94867176
CLHCOtex,0.95819205
SCL,0.9406164
PSSA2_hs_18_1_20_4,0.9285655
TOLt2pp,0.8663302
OA42F,0.93169147
GTLOA66,0.9369206
TAS,0.9296259
CPK1,0.9578886
CHOPT_STC_STC_c,0.9543551
OSKTpp,0.9401466
PLA2PC_LNA_OLE_c,0.9575525
r1638,0.958266
T6PGD,0.94269055
ADRNt,0.9532913
AP3S,0.9536944
21HPRGNLONEt1,0.9281367
C120SN,0.95708644
GNKr,0.942932
SPMDAT2,0.93095857
12DGR120tipp,0.7340517
LAAL34,0.9412969
XYLTD_D,0.9502771
HACD33i,0.9336828
ACTOA45,0.9329598
OA21LVL,0.9071269
GDTPR,0.95098066
PCD4DS_EPA_DHA_sn2_c,0.9514287
DASYN190190,0.94456667
PI345P3P_20_4_20_4,0.94604087
2O4EH,0.54624516
r2326,0.9562018
RE3422C,0.9380433
PCD6DS_MYRS_GLNA_sn2_c,0.9577669
3M4HDXPAC,0.945624
ASNPHEASPr,0.94442004
CITALMO,0.9217639
FAD_14,0.95797265
NFDOXDhc,0.8794474
PETNLA181pp,0.9418991
DOLASNT,0.9173482
GDPMANST_c,0.92477703
TTDCAFATPc,0.9569653
LPEAT_DHA_HDE_sn2_c,0.9580134
r2534,0.95832217
FASm2002,0.9543002
PCD6DS_MYRS_STA_sn2_c,0.9543774
PCD12DS_HDE_LNA_sn2_c,0.95721364
r0558,0.9464164
HEXDIACATP,0.93312156
TDSR1,0.8137502
PLDAGAT_HDE_EPA_EPA_PE_15_c,0.95767266
DKMPPD2_cho,0.94774914
GF4GL_2,0.9525396
FOLOAT1tc,0.95688665
DODECANACtd,0.9339757
GLCURT,0.949813
LHISO,0.95065874
EDTXS_core,0.9416688
AMID2_1,0.9544493
HISTAtu,0.9569264
PI3P4K_18_0_18_1_EC_2_7_1_137,0.9465727
PAPA_DHA_DHA_c,0.9550834
PREPPACPH,0.93733454
TRPTRS_1,0.95455897
ALOX5,0.95574397
ARACHTA,0.95550656
FE3R2e_1,0.947886
PI45P5P_18_2_16_0,0.95198035
DEC22H,0.91671574
RRPPDIMAS,0.92856675
GLYFEM,0.95534945
HPPK_1,0.9547752
IT6PT,0.9526791
OA39LST,0.90402275
PHEOX_1,0.90257853
DSCLCOCH,0.9517477
LPS28acTST,0.6215871
RHACOARP100,0.9494256
PLDAGAT_HDE_EPA_OLE_PC_5_c,0.9574888
LSTNM1tev,0.4665063
CDIPT_PALM_PALM_c,0.9473646
QUEA2,0.9304428
CTLD,0.9469278
GUDCASULT,0.9517637
GCVHLNA,0.90949965
CARNtex,0.9295157
CODSCL7MTDC,0.92643934
DHPStr,0.8886398
CITALt,0.8517256
LAAL29,0.94180983
ALCD2ir,0.95708275
PHETHPTOX2,0.955598
DHPSSS,0.9535789
ACOLIPAt2ex,0.93318355
PLDAGAT_PALM_EPA_EPA_PC_6_c,0.95777315
PLDPE_EPA_HDE_c,0.9572413
NPRT,0.9017381
L24DC,0.9067323
LCAT1e_16_0_18_1,0.9419326
BSCT,0.95225614
HMR_2681,0.8924384
ETHAt,0.9479853
OA38LST,0.9123668
ADPRDP_1,0.95522887
TRNAGTG,0.9076273
AGtex,0.88982064
CG3P,0.9524509
DES_12,0.95655143
AGTi,0.9578057
CDGR,0.9457673
DHNAS,0.94256467
PEPALM,0.9128451
RE2382C,0.944865
TAGAH1819Z18111Z1819Z,0.9563992
CITCIb,0.9308751
G3PAT1819Z,0.9577983
UDPACGLUDH,0.9431731
CLPNS2_BS,0.846254
OA6_14PST,0.93741417
PI4PLC_18_1_20_4,0.95224273
TAGAH1801819Z1819Z,0.95663774
HGENTISt,0.93275595
ETHAPT_OLE_MYRS_c,0.955196
ENLIPIDAt1ex,0.93075
ARGVALTRPr,0.94259846
ASPCMY,0.9372176
H4THDPS,0.9524967
ISOCHOLt2,0.94918054
PELINL_HSt1e,0.9486977
CHLD,0.947405
AMPTASECGe,0.9569194
CDIPTr_16_0_16_1,0.8911117
ISOCHOLabc,0.9491641
MANA3,0.9344752
XNSPabc,0.87157804
GTHP_CAT,0.9576884
MMSAD3,0.95736825
PGLc,0.9550983
GNMT,0.9570388
AGPATCOA_EPA_PALM_c,0.95728236
CLPNS140,0.8512356
RE3307C,0.9369496
2S6HCCi,0.9374741
HMR_8575,0.9163786
RE2327C,0.7624001
PLA2_2_18_2_18_3,0.94881904
RHAT60tpp,0.9136357
DHCHOLESTANATEATP,0.947524
PI45PLC_18_1_18_1,0.9552134
RN0029C,0.9163055
r2042,0.95825803
AGPAT183_6_9_12,0.93314314
TREt2,0.95313793
UAGAAT_HP,0.9437012
PIK4,0.9568734
r2116,0.95727223
METt3,0.9582935
XOL25OHte,0.134544
PEPt6,0.9511519
PHESERTRPt,0.8597127
PLA2PC_STC_STC_c,0.9561524
HMR_1786,0.9512399
PLDAGAT_HDE_ARA_HDE_PC_1_c,0.9579063
BUTAFDOR,0.95700413
PLDAGAT_OLE_EPA_EPA_PC_2_c,0.95768785
PCHOLET_HSABCt,0.94450694
PLDAGAT_HDE_ARA_ARA_PE_13_c,0.9576583
3MHISc,0.9548208
R1PI,0.9353714
r2207,0.9557517
LIPAtex,0.9515962
PHEPHEt,0.8864982
PLIPA1E180,0.954126
ACMPtu,0.9489543
ECAP2pp,0.9233306
RE2642C,0.93190354
ASPA1,0.95764357
r2226,0.95708275
DH3MCHCDH,0.9316272
LAAL9,0.9449954
FUCACNGALACGLCGALGLUSIDEte,0.0667139
FASC140ACP,0.95706654
PLDAGAT_HDE_PALM_EPA_PE_11_c,0.9576656
ACLSb,0.95272964
GLUGLUt,0.8662752
PLA2_1_20_4_20_4,0.94351363
LIPIDACOt2ex,0.81228906
ARTFR11_cho,0.9541347
SBPP2,0.94778615
RBPC,0.9536076
PLDAGAT_MYRS_ARA_HDE_PC_7_c,0.9576989
TMDM3OATt,0.55227786
6PHBG,0.94779325
ADCOBNSYN,0.9259876
PLDAGAT_HDE_HDE_GLNA_PC_3_c,0.9577995
ACHMSSELCYSL,0.9550761
RN0001C,0.92790437
HMR_2774,0.9076639
HT44D,0.9481316
ELO5DPA_c,0.9566085
DEXTRINt2,0.91259086
RE3112C,0.93580264
RE2387C,0.94477415
ATPH1,0.958344
CHOPT_OLE_OLE_c,0.95651025
ACOAD1,0.95633686
KOKDO_LIPAhexa,0.937391
GGNG,0.9398673
LPLIPAL1E160pp,0.94066304
BGLUTDECHOe,0.7433875
PLDAGAT_HDE_MYRS_LNA_PE_11_c,0.95779425
PLDAGAT_OLE_EPA_EPA_PC_7_c,0.9576699
MPOMC1_1,0.94784945
DIPEPabc9,0.92320764
NALN6_1,0.9477518
5OHHEXAc,0.9249396
TTMR1,0.9380427
PLDAGAT18111Z1819Z18111Z1,0.9552452
2DR1PP,0.9512785
PCD5DS_LNA_ARA_sn2_c,0.9553246
GDCHOLAte,0.12404525
CD2abc1,0.95228565
5APTNabcpp,0.9277066
RE3104C,0.9467958
RE3520E,0.760994
C14825c,0.9532282
Q3DHS,0.9498555
17AHPRGNLONEte,0.933838
DURIt2,0.9537483
TMDPK_1,0.9572803
FALDM,0.95606303
GLGE,0.9516949
13M3OTDAO,0.92805547
HMR_2380,0.95775497
PSER_Dt6,0.91006124
23CTI3,0.92932355
GLCNACT_U,0.932681
LYSPHEILEt,0.9187872
CMPt6,0.9530054
LPEAT_MYRS_DHA_sn2_c,0.9577327
DECACID,0.95630425
r2053,0.9582484
PLDAGAT_HDE_EPA_DHA_PE_14_c,0.957649
HHEDA,0.9499606
UGLDDS1,0.9394951
TYROXDAc,0.9549131
HSK_2,0.9561501
2AACLPPEAT181,0.94465894
5HLTDL,0.95567226
SERTRS,0.95438653
OXACOAL,0.9366974
PEPAT,0.88374364
PIPLC_LNA_EPA_c,0.95382166
ASNASNARGr,0.94327044
CYTBO3,0.957297
PLA2PA_EPA_MYRS_c,0.95682967
r2493,0.95686185
OXYPR7tehv,0.57557976
CDPDAGS_PALM_PALM_c,0.9504429
TAGAH_HDE_EPA_HDTE_c,0.9416199
LDH_D1,0.95546216
PLIPA1E160,0.9561288
TAGAH1801819Z18111Z,0.95620763
PLDAGAT_DHA_EPA_DHA_PC_3_c,0.95755744
PLDPC_DHA_PALM_c,0.95658976
ACOADAGAT_HDE_MYRS_HDE_c,0.95807624
HMR_8577,0.91951454
RE1819C,0.8813261
RE3335C,0.88298535
G3PCT,0.95741296
NDP6,0.9572871
PLDAGAT16018111Z1819Z4,0.9560151
HMR_0235,0.95022166
PLDAGAT_HDE_EPA_ARA_PE_15_c,0.9577119
HMR_2581,0.9451997
LPS21TVL,0.63201964
HPROx,0.9573277
CPGNR3,0.9508071
P4502C93,0.91414094
FUMt3,0.9571185
r0358,0.95701844
WTAGPT,0.9327221
C11695td,0.7287156
7BHGLZtev,0.91692424
VALLAT1tc,0.9582207
r1943,0.9582031
8MDAM,0.94636184
LPS8TVL,0.7318717
HEXDTRte,0.81035787
PLDAGAT_HDE_EPA_PALM_PE_9_c,0.95795685
TOCOPHOM1,0.94933337
NOR_syn,0.95782727
LYCOPC,0.921352
KHK,0.9468967
OAAt_1,0.94926035
TAGAH_PALM_EPA_DHA_c,0.9580197
2H3MVte,0.7687221
Cotpp,0.934187
LPCAT_OLE_HDE_sn2_c,0.95806926
ACACT5r_1,0.9315856
TRE6PSP_c,0.95719
PLA2PC_LNA_PALM_c,0.9580932
PLDAGAT_PALM_EPA_LNA_PC_1_c,0.957897
BMOGDS1,0.9347735
OPP,0.95385605
GG15DAPO,0.93864435
LAAL16,0.94555146
r0364,0.95151156
ALAGLYLYSr,0.9466991
Ftex,0.5798268
GLNATB0tc,0.9581723
OA52LVL,0.9224296
PSSA181,0.9045677
PYDXNO,0.9503141
SQDGATPA18111Z160,0.82103884
UAGHD,0.9431025
PLA2_2_18_1_18_3,0.95077467
r2215,0.9567702
r2210,0.9563896
3HBCOAHL,0.94354707
UDUPP,0.9577694
ACGALtr,0.9478493
PAPA_SA,0.95023465
r1922,0.95821565
PLDAGAT_LNA_PALM_HDE_PE_16_c,0.9576867
SPR,0.95502794
HPA3MOFAD,0.9562097
OAP10pp,0.9275509
T2ECR,0.9563415
LPCAT_PALM_EPA_sn2_c,0.9579325
PLDAGAT_MYRS_EPA_ARA_PE_15_c,0.9576947
FALDDH,0.9291924
DOPAVESSEC_1,0.95774084
r2258,0.9550777
r1953,0.95822614
peptido_ST,0.55679935
HDAD,0.8972964
LPCAT_LNA_DPA_sn2_c,0.9495105
PLDPE_HDE_OLE_c,0.9556265
HGENTIStex,0.91376364
RE0915E,0.9504826
ACACT6r_1,0.93528324
DOLPMT,0.9550251
PI34P5K_18_1_18_1,0.9432065
LPEAT_OLE_STC_sn2_c,0.95596147
ACOADAGAT_EPA_EPA_LNA_c,0.9580634
LPCAT_HDE_GLNA_sn2_c,0.9579748
PHADPCP90,0.94283473
OA56PST,0.9332608
OA59PL,0.93780863
TRPPROGLYt,0.85467273
FUMt2_2,0.9571185
PLDAGAT_HDE_EPA_LNA_PC_6_c,0.95794684
LGNCCPT1,0.9072923
RE3126C,0.9108999
LCAT1e_cho,0.934646
PPGPPDPE,0.9552713
CYTP450R,0.9192026
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_cho,0.0667139
IPCS326_SC,0.94817215
RE2658C,0.948182
MGDGS_MYRS_PALM_c,0.957098
C60CPT1,0.9226146
ODCOA,0.9255972
FPGS9,0.91693366
r1710,0.9582163
PLA2PE_PALM_DHA_c,0.957769
ARGSERSERt,0.8709542
ALALEUabcpp,0.9191726
PLDAGAT_PALM_HDE_PALM_PC_4_c,0.95788914
PSHSABCtc,0.95317876
TRPSERTYRt,0.8603868
PHEPHEASNr,0.9427523
GALCT_D_Et,0.92744976
GLUDGE_HDE_PALM,0.91569155
ALAPAT4te,0.9583228
DGGH,0.931006
FACOAL18111Z,0.95769024
GLCNACPT_c,0.9470716
GTLOA28ab,0.93784565
HMR_0841,0.9534063
NMNHYD_1,0.9553169
PLA2PC_DHA_STC_c,0.95612866
RIBFLVt3o,0.9561437
ZYMSTESTH_SCe,0.88895303
r1707,0.95823854
LYSTYRILEr,0.9480169
GLYALDDy,0.9546353
CRVSM23tev,0.9280779
PLDAGAT_MYRS_EPA_GLNA_PC_5_c,0.9578836
ACSPHACT40,0.95052946
APTA1i,0.94038284
PIP5P_LNA_LNA_c,0.9491217
SUCtpp,0.9463013
DKMD2K,0.9530108
OA47PST,0.93929565
r2293,0.9560896
RHAP50tpp,0.91227514
RAI2,0.95332503
CDGPT_BS,0.94236404
HMR_9561,0.8950803
BCOALIG2,0.9557542
UAAGLS1_1,0.95173085
TACRtu,0.90064734
MI34PP,0.9534692
PAPA_MYRS_ARA_c,0.95624536
PCHOLN203_HSt1e,0.94673467
PHAPCP40,0.9449396
PLDAGAT_OLE_EPA_EPA_PC_8_c,0.95766795
PLDAGAT_MYRS_HDE_HDE_PE_13_c,0.95784014
DAAD2,0.9511713
BDMT_U,0.93303853
ALAB0AT3tc,0.9581633
PLDPE_MYRS_HDE_c,0.9569179
LALDO3,0.9556395
PLDAGAT_DHA_EPA_DHA_PE_15_c,0.95750815
DIPEPabc12,0.91226196
LPCAT_STC_DHA_sn2_c,0.9577712
UUPP,0.95734835
GGTP1,0.7771777
PLDPE_DHA_ARA_c,0.9556723
LPCAT_STC_ETA_sn2_c,0.95422834
GLYCDH,0.95383775
MANA2,0.9451219
LPCAT_LNA_MYRS_sn2_c,0.95681363
NODCOAt,0.7374026
RE2067C,0.92247576
AACLAM,0.9525403
LPLIPAL1A140pp,0.9371573
CLPNDCPT1,0.9075234
MAN1PT,0.95421773
r1044,0.95196956
PI4PP_16_0_16_0,0.9541859
MXMO,0.9279522
OA18F,0.9316098
DAGK_MYRS_EPA_c,0.95700365
CE2211te,0.92796963
CDHG,0.94728893
OA28abPL,0.9340972
PIK4_18_2_16_0,0.95297194
PSSA1_hs_18_1_18_1,0.9385094
TAGAH_PALM_EPA_PALM_c,0.9581202
CAPROICc,0.9504499
PIP3P_LNA_EPA_c,0.9428488
UAG2EMA_1,0.87275565
LPEAT_OLE_ARA_sn2_c,0.95776206
FACOAL171_anteiso,0.89879304
PLDPE_PALM_GLNA_c,0.95548546
CRESt2ipp,0.86901945
ICDCHOLt,0.9468651
PLDAGAT_LNA_EPA_GLNA_PE_11_c,0.95774853
RE1916C,0.9459109
PLDAGAT1801819Z1819Z3,0.95596683
PI345P3P,0.9563037
METGLNTYRr,0.9443453
MPAKI,0.95604724
PLDAGAT_OLE_HDE_HDE_PE_10_c,0.9578374
MNCYT,0.87224793
PLIPA1A180pp,0.9207736
CYSASPPHEt,0.8468011
PI345P3P_18_1_18_1,0.9509717
DES_9,0.9570432
NO,0.9567096
DES_15,0.9559443
GLNTRS,0.95527893
GTMLT,0.94822747
HPCOR,0.943571
r1516,0.9572686
GULNLR,0.9067399
3OAR200,0.9331717
PLDAGAT_PALM_EPA_GLNA_PE_16_c,0.95780355
LPCAT_DHA_DGLA_sn2_c,0.95485276
RE0688C,0.95090735
C12OHc,0.9168448
ZCAROTDH1,0.94817775
PCHOL2STE_HSABCt,0.94756114
CHOPT_OLE_STC_c,0.9552266
LEUyLAThtc,0.95816094
PSSA1_hs_18_0_18_1,0.9366978
RE3346C,0.95181197
NPHSb,0.94955444
CE2047te,0.9041884
r2328,0.9562302
PLDPC_DHA_GLNA_c,0.9559563
XOLEST226_HSte,0.37820023
OHO2,0.9480139
MCMMT,0.9531782
DOLPMT_L,0.9091631
GLYCO,0.94987035
ALGE6,0.8851815
HMR_9624,0.95688283
PCHOLMYR_HsABCt,0.9447678
DR1ORx,0.95443
TCBt2pp,0.9162336
SERLYSNaex,0.9581927
DAGK_DHA_HDE_c,0.9552205
NOS2,0.9558189
FUCFUC12GAL14ACGLCGALGLUSIDEte_cho,0.22516851
CONFRLtex,0.54634446
PLDAGAT_HDE_PALM_PALM_PC_4_c,0.9578811
PLDAGAT_MYRS_EPA_HDE_PC_2_c,0.9579443
r2269,0.95503235
r2144,0.95588577
r2324,0.9548116
OCBT_2,0.9576638
r2059,0.95823133
CYP1,0.94512063
DMTPHT,0.9470131
LPS38TL,0.8237466
r1680,0.9582056
DMSOtpp,0.81322646
12DHCHOLabc,0.94827086
PCD5DS_DHA_ARA_sn2_c,0.9548947
FRUt3,0.9122708
DAAD11,0.9483927
DACHpts,0.84302753
PI4P5K_EPA_HDE_c,0.9487347
3UMPt6,0.9387564
r1584,0.9582473
RE3570C,0.9383212
MHISOR,0.9389762
PLDAGAT_HDE_EPA_ARA_PC_2_c,0.95780396
DDPGA,0.94899035
PLDAGAT_MYRS_EPA_LNA_PC_1_c,0.9579073
INDOLEt2r,0.35176608
RIBt,0.94407654
PIt7ipp,0.9543818
AGPATCOA_OLE_STC_c,0.9562473
RETH,0.9539034
CE2209te,0.9066841
LNELDCCRNte,0.9252397
CATC70_c,0.9041365
ACOADAGAT_PALM_PALM_GLNA_c,0.9580278
FACOAE50,0.9535052
RAFGH,0.95474184
r1966,0.9582448
PHELYSPROr,0.9457718
RE1944C,0.93052787
PSFLIP,0.95317876
4MBZDH,0.93589556
ACGAMPM,0.9468033
RE0689E,0.9397422
MIHKPP,0.91971606
PLDAGAT_MYRS_HDE_PALM_PC_8_c,0.9578772
CYNTtabcpp,0.9318149
DSAT_pmtcoa,0.9493497
EDTXSCOF140,0.9421501
ASPO1,0.957914
PTDGT,0.9423359
DCAACPt,0.8251821
ACILEte,0.0667139
DESAT20_2,0.9574295
PPAP_16_0_18_1,0.9551683
PI4P5K_LNA_PALM_c,0.9481161
7DHCDCHOLabc,0.9470933
OA40LVL,0.8957533
HYD1,0.9569742
PTSLAtexi,0.58326197
DOCOSACT,0.9517379
PLDAGAT_PALM_EPA_EPA_PE_13_c,0.957679
SQD2_181,0.9136908
HYDFDN2r,0.95781744
PLDAGAT_PALM_HDE_PALM_PE_13_c,0.9579081
5M3HHAL,0.9174964
PHEyLATthc,0.95818317
HMR_2355,0.9296214
r2092,0.9562715
PEPDt3,0.83610266
LYSLG_BS,0.9143385
DAGAH18111Z1819Z,0.95511717
CEPTC_18_2_20_4,0.95222
CYSM_I,0.92425984
CYSTLEUrBATtc,0.9551678
LPS_cho,0.9477761
Am1CSAteb,0.93073606
FPGS7_1,0.9548068
3MOX4HOXPGALDOX,0.9498035
PETHDMT_c,0.93655294
r1879,0.958252
ODH2E,0.95450574
ARUH,0.9555349
PLA2PE_PALM_STC_c,0.95623165
LIGNOt2,0.64415765
CHCOAL_1,0.94711393
PI4PLC_18_2_16_0,0.9540054
PLDPE_DHA_LNA_c,0.9558356
HMR_2014,0.954758
ACOADAGAT1601819Z1819Z,0.95653987
OA2PST,0.93653756
FEROXEtpp,0.9033431
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,0.9441356
OCTAt,0.9306912
r2039,0.95820546
DDCRNe,0.8213814
THRSERARGt,0.89288867
GLCE,0.95132726
FACOAL181_2,0.95578164
INSt2,0.9544471
r1592,0.9582486
ISOLVSTAChep,0.90130734
PLDAGAT_HDE_PALM_EPA_PC_1_c,0.95773745
r2037,0.95822924
r2505,0.95640486
COLIPAabcppmin,0.94060016
K2L4Atex,0.94352967
DESAT18_12,0.95635414
HIUH_c,0.9420967
TARTRt7,0.9374284
CLB6PH,0.95522386
PLDPE_LNA_EPA_c,0.9563541
BMNMSHS,0.89292526
PLDAGAT_OLE_EPA_DHA_PE_10_c,0.9575369
ACN13ACNGALGBSIDEte_cho,0.12288312
CDIPTr_18_0_18_0,0.9427778
PLDAGAT_HDE_HDE_GLNA_PC_5_c,0.95781314
CDPDAGS18111Z160,0.95202667
FVSTETtev,0.0667139
PLDAGAT_LNA_EPA_GLNA_PE_15_c,0.95777804
PLDAGAT_PALM_MYRS_PALM_PE_15_c,0.9577581
PLA2PE_HDE_EPA_c,0.9578794
HMR_0672,0.89129007
RE1978C,0.93385327
UAGPT2_1,0.9484193
AMPEP16,0.94843847
CORTSNt,0.6857104
r1660,0.9582726
HISTAVESSEC,0.9569003
ARGARGMETr,0.94253004
MITKP,0.95604396
POLYAO2,0.95213854
DPHAPC141,0.94529474
HISTP_1,0.95247585
AGPAT181,0.8513892
PALASA_SA2,0.92751193
14MHDAAD,0.94283324
PSTA,0.934483
PENCAC,0.87839615
CITALOR,0.9424502
PHEOCTAtexi,0.5892693
PLA2_2_16_0_18_1,0.95187056
3DHCDCHOLt2,0.95132375
PCHOLN225_HSt1e,0.9473824
RE2346C,0.94295734
TAGAH_LNA_EPA_GLNA_c,0.95803565
GCDCA3St,0.94398534
PLDAGAT_OLE_EPA_EPA_PE_15_c,0.95755565
URCN_1,0.9470811
OA7LL,0.9001165
MI1456PK,0.954375
PLDAGAT_OLE_EPA_DHA_PC_6_c,0.9576137
GTLOA17,0.9158504
STFRNAt,0.94763094
TBSNLS3,0.8887683
PAPA_STC_PALM_c,0.9555931
NH4t4,0.9574261
MPOMT,0.9484404
2OBUT_Et,0.95067036
NADS2,0.9559641
PLDAGAT_HDE_PALM_EPA_PE_10_c,0.95767516
ISOGL3P,0.93329734
HMR_2267,0.94453734
MGDGE160,0.9451985
PLDAGAT_HDE_MYRS_HDE_PC_2_c,0.95791894
ETHAPT_OLE_LNA_c,0.9554528
AMPEP7,0.947028
PLDAGAT_PALM_ARA_PALM_PE_9_c,0.9577305
BC10_new,0.9479227
LPCH180_sn1_c,0.9580349
PE12_HSt1e,0.9485886
HMR_0276,0.9552899
LPEH1819Z_sn1_c,0.9578565
SPHMYLN180241_hs_SECt,0.93204725
HMR_0210,0.95086855
TRNFE,0.9574058
RE2384C,0.9085074
CEPTC_16_0_16_0,0.9527882
PPTRNACT,0.9064002
PLDAGAT_HDE_MYRS_LNA_PE_12_c,0.9578091
C3STDH1,0.95568967
HISGLUr,0.94367474
LPCAT_OLE_DHA_sn2_c,0.9578294
MGDGGH_PALM_PALM_c,0.95746255
PLDAGAT_PALM_HDE_PALM_PC_3_c,0.95792633
PAPA_HDE_ARA_c,0.95651776
RE1233C,0.9499554
HCO3_2NAt,0.9583282
ALPATG160pp,0.90623564
NRVNCt,0.954801
PETHMT_c,0.9479873
CYSO_I,0.93363273
G3PAT180,0.9575383
PLDAGAT_HDE_EPA_EPA_PC_2_c,0.9578044
2AMACHYD,0.95666414
PTDH,0.93731034
SALCHS2FER3,0.95095617
INOST_Et,0.9537154
HISHISLYSt,0.85968864
15M3OHAO,0.9303752
LYSt3r,0.95824707
DHBSZ3tex,0.8873097
C05769te,0.9478797
H4MPTS13,0.91175526
HMR_9801,0.9390942
EICOSTETCPT1,0.9100143
D3ONEtpp,0.87369657
GLCNACPT_dolp11,0.9393335
UREAt_2,0.9567236
LPS63TST,0.5695861
3DHCDCHOLt,0.95128715
ATPt,0.94966626
PLDAGAT_PALM_PALM_GLNA_PE_9_c,0.9578037
UDSDM,0.93890464
CAOPT3,0.9557413
DADNt2,0.95491606
r2029,0.95822376
LMN2abc,0.9257055
r1895,0.9582609
KAS14,0.957504
RE3491C,0.943608
GGH_7DHFe,0.85297894
DHCERS18_c,0.95397073
PHEabc,0.9582761
PAP,0.9471456
UDPDOLPT_U,0.91736984
ACCD3,0.9391973
PCHOL2LINL_HSABCt,0.9455883
2MBACt,0.6870261
TETDEC2CRNe,0.57997596
RE2249C,0.93809515
PCPLC_16_0_16_0,0.9524553
13MTTDAO,0.93015146
AGPAT183_9_12_16,0.94678545
PI4P5K_18_2_16_0,0.95197415
PI4PLC_16_0_18_0,0.95275235
r2241,0.9546371
FACOAL50i,0.95346045
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,0.3992756
TDCHOLAte,0.9567821
LEUTA,0.9575187
OA57F,0.9436005
GLCNACPT_L,0.94177186
GALAMtr,0.134544
2INSD,0.9360286
OA58PVL,0.93794703
NCNt,0.9568966
CRVSM1teb,0.9330787
ARGCYSGLYr,0.9419086
OA66PST,0.9343024
r2027,0.9582158
DGTP8OXO,0.9436289
CELASE1,0.94956005
NALN6,0.8230382
PCD12DS_LNA_DHA_sn1_c,0.9574703
UMPK4,0.9579013
DR1ORy,0.9544349
FADDP,0.95808685
ACOAD29f,0.92255205
PI4P5K_18_0_18_1,0.9483841
SPC_HSt,0.741148
r2103,0.9571986
ACPPD,0.94844884
ARGLYSex,0.95819193
LTDCL,0.95489216
PLA2PC_EPA_STC_c,0.95641685
ETCPC,0.92875266
PLDAGAT_PALM_EPA_GLNA_PE_10_c,0.9578032
ASLP,0.9551135
MGDGE183_9_12_15,0.93123585
