,0
C60CPT1,0.92569566
MALTptspp,0.9484275
ODCOA,0.9310621
FPGS9,0.91009593
r1710,0.9614532
PLA2PE_PALM_DHA_c,0.9610115
ARGSERSERt,0.8643089
ALALEUabcpp,0.91008705
PLDAGAT_PALM_HDE_PALM_PC_4_c,0.96112317
PSHSABCtc,0.9559692
TRPSERTYRt,0.8303878
UREAtex,0.94319683
PHEPHEASNr,0.94281566
23PDE7pp,0.9056878
GALCT_D_Et,0.9476045
GLUDGE_HDE_PALM,0.9024521
ALAPAT4te,0.9615667
DGGH,0.9126073
FACOAL18111Z,0.9609355
GLCNACPT_c,0.94851685
GTLOA28ab,0.9341892
HMR_0841,0.9546472
NMNHYD_1,0.9572678
PLA2PC_DHA_STC_c,0.9597361
RIBFLVt3o,0.9588916
ZYMSTESTH_SCe,0.88796455
r1707,0.9614811
LYSTYRILEr,0.9438932
GLYALDDy,0.9597318
CRVSM23tev,0.92662394
PLDAGAT_MYRS_EPA_GLNA_PC_5_c,0.96106654
ACSPHACT40,0.95288134
3NTD2pp,0.95382774
APTA1i,0.9406546
23CAMPtex,0.59962237
AACTOOR,0.9567512
DKMD2K,0.95719486
PIP5P_LNA_LNA_c,0.94964945
OA47PST,0.9348854
SUCtpp,0.9449331
r2293,0.95906174
RHAP50tpp,0.912285
RAI2,0.95706505
SHCHD2,0.95885664
CDGPT_BS,0.942706
HMR_9561,0.88117963
BCOALIG2,0.9594013
UAAGLS1_1,0.9553243
TACRtu,0.9064248
MI34PP,0.9561074
PAPA_MYRS_ARA_c,0.95958656
PCHOLN203_HSt1e,0.94812876
PHAPCP40,0.9464192
PLDAGAT_OLE_EPA_EPA_PC_8_c,0.9609001
PLDAGAT_MYRS_HDE_HDE_PE_13_c,0.96105576
DAAD2,0.95341593
BDMT_U,0.93537575
ALAB0AT3tc,0.9613983
PLDPE_MYRS_HDE_c,0.96010375
FADRx2,0.9614789
LALDO3,0.95956373
PLDAGAT_DHA_EPA_DHA_PE_15_c,0.96076286
LPCAT_STC_DHA_sn2_c,0.9610006
NO3R1pp,0.96088076
UUPP,0.96063733
GGTP1,0.68307143
PLDPE_DHA_ARA_c,0.9585635
LPCAT_STC_ETA_sn2_c,0.95707923
GLYCDH,0.9566949
LPCAT_LNA_MYRS_sn2_c,0.96002686
NODCOAt,0.83125645
RE2067C,0.9298881
AACLAM,0.95528674
LPLIPAL1A140pp,0.94873816
CLPNDCPT1,0.916793
r1044,0.9560795
PI4PP_16_0_16_0,0.95722973
MXMO,0.94308734
OA18F,0.9340781
DAGK_MYRS_EPA_c,0.96020114
CE2211te,0.9223763
CDHG,0.94910246
ISETACtex,0.63712984
OA28abPL,0.9353327
PIK4_18_2_16_0,0.9567975
PSSA1_hs_18_1_18_1,0.9385319
TAGAH_PALM_EPA_PALM_c,0.9613624
CAPROICc,0.9571013
PIP3P_LNA_EPA_c,0.94441366
UAG2EMA_1,0.8237564
LPEAT_OLE_ARA_sn2_c,0.96099585
FACOAL171_anteiso,0.9075506
PLDPE_PALM_GLNA_c,0.95896786
CRESt2ipp,0.9396718
ICDCHOLt,0.94884425
MME,0.94322336
PLDAGAT_LNA_EPA_GLNA_PE_11_c,0.9609394
RE1916C,0.9485741
PLDAGAT1801819Z1819Z3,0.9590782
PI345P3P,0.95925057
METGLNTYRr,0.94756126
MPAKI,0.9594391
DXYLK,0.9582006
PLDAGAT_OLE_HDE_HDE_PE_10_c,0.9610617
MNCYT,0.8547649
PLIPA1A180pp,0.9347023
CYSASPPHEt,0.88606155
PI345P3P_18_1_18_1,0.9549289
DES_9,0.96016574
NO,0.9604884
DES_15,0.95889795
GLNTRS,0.95858335
GTMLT,0.947863
HPCOR,0.9485665
r1516,0.9605927
GULNLR,0.94641733
3OAR200,0.9351481
PLDAGAT_PALM_EPA_GLNA_PE_16_c,0.96101314
SERARGTRPr,0.94610065
LPCAT_DHA_DGLA_sn2_c,0.9581934
RE0688C,0.9549227
C12OHc,0.9199776
PGPP141,0.8587999
ZCAROTDH1,0.952714
PCHOL2STE_HSABCt,0.9477263
CHOPT_OLE_STC_c,0.9581095
GLYt2pp,0.95780134
LEUyLAThtc,0.9613979
PSSA1_hs_18_0_18_1,0.9435914
RE3346C,0.9554702
NPHSb,0.9511895
CE2047te,0.9291253
r2328,0.959182
PLDPC_DHA_GLNA_c,0.95904475
SUCCt2_3pp,0.96092016
XOLEST226_HSte,0.072327085
OHO2,0.94846624
MCMMT,0.9558959
RNMK,0.95726424
DOLPMT_L,0.88851726
GLYCO,0.95386887
ALGE6,0.85426193
HMR_9624,0.9602354
PCHOLMYR_HsABCt,0.9456114
DR1ORx,0.9546048
TCBt2pp,0.90748197
SERLYSNaex,0.9614401
URItex,0.95781696
DAGK_DHA_HDE_c,0.9586894
MALt2_2pp,0.9603979
NOS2,0.95952433
FUCFUC12GAL14ACGLCGALGLUSIDEte_cho,0.065218516
CONFRLtex,0.5088737
PLDAGAT_HDE_PALM_PALM_PC_4_c,0.96110564
NACHY,0.9558592
PLDAGAT_MYRS_EPA_HDE_PC_2_c,0.9611451
r2269,0.9575576
r2144,0.9589212
r2324,0.9580491
OCBT_2,0.96110094
r2059,0.96147776
CYP1,0.95145625
DMTPHT,0.9503465
LPS38TL,0.6966971
r1680,0.96144193
DMSOtpp,0.9520309
12DHCHOLabc,0.94930226
PCD5DS_DHA_ARA_sn2_c,0.9582676
FRUt3,0.95808184
DAAD11,0.9484935
PI4P5K_EPA_HDE_c,0.9500274
r1584,0.96147954
3UMPt6,0.94336253
RE3570C,0.94161034
MHISOR,0.941043
PLDAGAT_HDE_EPA_ARA_PC_2_c,0.96098125
PLDAGAT_MYRS_EPA_LNA_PC_1_c,0.9611102
GALCTNLt2pp,0.89602906
INDOLEt2r,0.9536845
RIBt,0.94784176
PIt7ipp,0.96101713
AGPATCOA_OLE_STC_c,0.95951533
RETH,0.95665866
CE2209te,0.9043646
LNELDCCRNte,0.92366457
CATC70_c,0.91512275
ACOADAGAT_PALM_PALM_GLNA_c,0.96125865
FACOAE50,0.9570199
RAFGH,0.95424277
r1966,0.96148396
PHELYSPROr,0.943851
RE1944C,0.92375284
PSFLIP,0.9559692
4MBZDH,0.93734217
ACGAMPM,0.9543732
RE0689E,0.94359374
MIHKPP,0.92551553
PLDAGAT_MYRS_HDE_PALM_PC_8_c,0.9610863
CYNTtabcpp,0.9545553
DSAT_pmtcoa,0.9525695
EDTXSCOF140,0.9456609
ASPO1,0.9612541
PTDGT,0.9465674
DCAACPt,0.8827874
ACILEte,0.06905371
DESAT20_2,0.9607695
PPAP_16_0_18_1,0.9585504
PI4P5K_LNA_PALM_c,0.950915
7DHCDCHOLabc,0.95223135
OA40LVL,0.8985532
HYD1,0.9611381
PACOAT,0.9604688
PTSLAtexi,0.63579214
DOCOSACT,0.95537007
PLDAGAT_PALM_EPA_EPA_PE_13_c,0.96091
SQD2_181,0.91976374
HYDFDN2r,0.96113575
LALADGLUtpp,0.9166498
PLDAGAT_PALM_HDE_PALM_PE_13_c,0.96114796
VALt3pp,0.95381474
5M3HHAL,0.92239225
PHEyLATthc,0.9614258
HMR_2355,0.9234913
r2092,0.9595032
PEPDt3,0.841004
LYSLG_BS,0.9248892
DAGAH18111Z1819Z,0.95847374
CEPTC_18_2_20_4,0.95488596
CYSM_I,0.91734356
CYSTLEUrBATtc,0.95816666
LPS_cho,0.949196
Am1CSAteb,0.9325565
FPGS7_1,0.95797163
3MOX4HOXPGALDOX,0.95243907
PETHDMT_c,0.9403941
r1879,0.9614893
ODH2E,0.9588743
ARUH,0.9583885
DHCINDO,0.9534561
PLA2PE_PALM_STC_c,0.95936877
LIGNOt2,0.5108352
CHCOAL_1,0.94747114
PI4PLC_18_2_16_0,0.9575328
PLDPE_DHA_LNA_c,0.9588815
HMR_2014,0.9564411
MEOHtex,0.9248875
ACOADAGAT1601819Z1819Z,0.95983166
OA2PST,0.93769705
FEROXEtpp,0.9103041
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,0.94476575
OCTAt,0.94598347
r2039,0.96143556
DDCRNe,0.614007
THRSERARGt,0.84761924
GLCE,0.9542803
FACOAL181_2,0.958649
INSt2,0.95918125
r1592,0.9614953
ISOLVSTAChep,0.90293056
PLDAGAT_HDE_PALM_EPA_PC_1_c,0.9609567
r2037,0.96146655
r2505,0.9597372
COLIPAabcppmin,0.9400092
K2L4Atex,0.9417162
CYSabc2pp,0.95220673
DESAT18_12,0.9593457
HIUH_c,0.943409
TARTRt7,0.94917035
CLB6PH,0.95830345
PLDPE_LNA_EPA_c,0.95968837
BMNMSHS,0.87992036
PLDAGAT_OLE_EPA_DHA_PE_10_c,0.9607874
CRNDt2rpp,0.95106035
ACN13ACNGALGBSIDEte_cho,0.07435943
CDIPTr_18_0_18_0,0.9445787
PLDAGAT_HDE_HDE_GLNA_PC_5_c,0.961021
CDPDAGS18111Z160,0.9549679
FVSTETtev,0.15516628
PLDAGAT_LNA_EPA_GLNA_PE_15_c,0.9609789
PLDAGAT_PALM_MYRS_PALM_PE_15_c,0.9609484
PLA2PE_HDE_EPA_c,0.96106744
HMR_0672,0.88152623
MANtex,0.95446527
RE1978C,0.9288853
ICITt4pp,0.95620996
AMPEP16,0.95284563
CORTSNt,0.6287702
r1660,0.961509
HISTAVESSEC,0.9602884
ARGARGMETr,0.9482534
MITKP,0.9593999
POLYAO2,0.95589876
DPHAPC141,0.9476532
HISTP_1,0.9545693
AGPAT181,0.95668924
PALASA_SA2,0.9256527
14MHDAAD,0.94079196
PSTA,0.9461409
PENCAC,0.86042583
CITALOR,0.94174343
PHEOCTAtexi,0.57589936
PLA2_2_16_0_18_1,0.9551239
3DHCDCHOLt2,0.9531373
PCHOLN225_HSt1e,0.9477112
2HH24DDH1,0.94748276
RE2346C,0.9453267
GCDCA3St,0.94544625
PLDAGAT_OLE_EPA_EPA_PE_15_c,0.96074635
TAGAH_LNA_EPA_GLNA_c,0.96123517
URCN_1,0.9499555
OA7LL,0.91065145
MI1456PK,0.9577285
PLDAGAT_OLE_EPA_DHA_PC_6_c,0.96079654
PYDAMK,0.9596695
GTLOA17,0.907652
STFRNAt,0.94952995
TBSNLS3,0.8980653
PAPA_STC_PALM_c,0.95830643
NH4t4,0.96059674
MPOMT,0.95101464
2OBUT_Et,0.9527639
NADS2,0.9592828
PLDAGAT_HDE_PALM_EPA_PE_10_c,0.96089536
ISOGL3P,0.9422567
HMR_2267,0.9509684
MGDGE160,0.95051837
PLDAGAT_HDE_MYRS_HDE_PC_2_c,0.96111447
ETHAPT_OLE_LNA_c,0.9586775
AMPEP7,0.95177394
PLDAGAT_PALM_ARA_PALM_PE_9_c,0.96094877
BC10_new,0.94863975
LPCH180_sn1_c,0.96129155
PE12_HSt1e,0.9509792
HMR_0276,0.958606
LPEH1819Z_sn1_c,0.9611928
SPHMYLN180241_hs_SECt,0.9328489
HMR_0210,0.95461786
TRNFE,0.96105635
RE2384C,0.9284421
CEPTC_16_0_16_0,0.9549292
PPTRNACT,0.9117739
PLDAGAT_HDE_MYRS_LNA_PE_12_c,0.960995
C3STDH1,0.95919937
HISGLUr,0.9471705
LPCAT_OLE_DHA_sn2_c,0.9610964
MGDGGH_PALM_PALM_c,0.9606065
PLDAGAT_PALM_HDE_PALM_PC_3_c,0.9611429
PAPA_HDE_ARA_c,0.9597837
RE1233C,0.9527238
HCO3_2NAt,0.96157247
ALPATG160pp,0.90818936
Kabcpp,0.96031773
NRVNCt,0.95763665
CYSO_I,0.93141836
PETHMT_c,0.95108914
G3PAT180,0.96073514
PLDAGAT_HDE_EPA_EPA_PC_2_c,0.9610022
2AMACHYD,0.9594134
PTDH,0.93776226
SALCHS2FER3,0.9538183
HISHISLYSt,0.83224016
15M3OHAO,0.93182933
LYSt3r,0.96149045
DHBSZ3tex,0.89132255
C05769te,0.95091385
H4MPTS13,0.92031515
HMR_9801,0.94130534
EICOSTETCPT1,0.9223613
D3ONEtpp,0.84402037
GLCNACPT_dolp11,0.93985015
THMDtex,0.95093524
UREAt_2,0.959044
LPS63TST,0.49064687
3DHCDCHOLt,0.95309746
ATPt,0.95267737
PLDAGAT_PALM_PALM_GLNA_PE_9_c,0.9610092
UDSDM,0.9411283
CAOPT3,0.9596541
DADNt2,0.95890594
r2029,0.9614553
r1895,0.96149737
KAS14,0.9607315
ASNS1,0.9613718
RE3491C,0.94783556
ACCOAL,0.96115786
GGH_7DHFe,0.8262819
DHCERS18_c,0.9567599
PAP,0.94822544
UDPDOLPT_U,0.8804675
ACCD3,0.93638355
PCHOL2LINL_HSABCt,0.9466833
2MBACt,0.4992959
TETDEC2CRNe,0.6297226
RE2249C,0.93956405
PCPLC_16_0_16_0,0.95467186
13MTTDAO,0.93184394
AGPAT183_9_12_16,0.9488897
PI4P5K_18_2_16_0,0.9554093
PI4PLC_16_0_18_0,0.9542076
r2241,0.95751226
FACOAL50i,0.956977
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,0.07590787
TDCHOLAte,0.9600698
OA57F,0.9344982
GLCNACPT_L,0.94355595
DHMPTR,0.9525883
GALAMtr,0.45147955
2INSD,0.9357371
OA58PVL,0.9356064
NCNt,0.96001995
CRVSM1teb,0.9287819
ARGCYSGLYr,0.94736487
DMGDH2,0.95901734
OA66PST,0.94112843
r2027,0.9614615
DGTP8OXO,0.94746387
NALN6,0.5821027
PCD12DS_LNA_DHA_sn1_c,0.9607082
UMPK4,0.96114475
DR1ORy,0.9546077
FADDP,0.9614032
ACOAD29f,0.9236074
PI4P5K_18_0_18_1,0.9483255
SPC_HSt,0.7508871
r2103,0.96047914
ACPPD,0.95094746
ARGLYSex,0.961435
LTDCL,0.9579458
PLA2PC_EPA_STC_c,0.95950615
ETCPC,0.92729014
PLDAGAT_PALM_EPA_GLNA_PE_10_c,0.9609996
URAt2pp,0.95361394
ASLP,0.957845
MGDGE183_9_12_15,0.9355219
PPK50_B,0.9541158
PCMEH2pp,0.9262453
ARBT6Pt,0.7465533
PLA2_2_16_0_18_0,0.95544094
OA21PST,0.93874377
IPKK,0.95841205
PAPA_STC_DHA_c,0.9582248
ETHAMPtr,0.81671715
PLDAGAT_MYRS_EPA_DHA_PC_1_c,0.96088666
TYRTRS,0.95774543
LPS60TVL,0.4945053
RE3163C,0.9386713
PI4P5K_18_2_18_2,0.94878614
HMR_1490,0.95311767
PAPA_HDE_GLNA_c,0.9572245
HMR_2088,0.94510126
3OAS200_c,0.95315224
Mn2t,0.95714265
ADOCBLS,0.9537442
ARGARGLYSr,0.95122933
HMR_2602,0.9228213
TDPGALPT,0.92967755
PLDAGAT_HDE_EPA_GLNA_PC_8_c,0.961068
DAGAH_OLE_ALNA_c,0.9583377
PIP4K_HDE_PALM_c,0.952306
ACOADAGAT_MYRS_EPA_PALM_c,0.9613488
CHOPT_EPA_OLE_c,0.9591717
PHADPC121,0.945132
SO4t4pp_1,0.9536883
VITD3t2,0.9315032
5MTHFt2_1,0.95533144
CAV,0.9385183
RE1631C,0.9066205
HYDFDN,0.9611333
GLXt2,0.94918925
ECOAH5_1,0.94498646
Ftpp,0.5127604
6MOAMCA,0.9346931
H2MPTR,0.93858457
HMR_2263,0.9492447
PLDAGAT_MYRS_ARA_HDE_PC_8_c,0.960896
C14826td,0.937459
CBMKr2,0.96113694
C162OHc,0.7604092
MANAT3,0.88731223
GTPHL,0.9519458
AP7MT,0.9383841
CRESOLtex,0.5232838
4HOXPACDtex,0.7704306
ACN23ACNGALGBSIDEte_cho,0.07590787
K2L4A3ODAex,0.82983476
PLIPA1A181pp,0.9311653
SUCCt2_2,0.9611462
NTD9e,0.95403236
PLDPC_HDE_STC_c,0.9573986
PHADPCP70,0.9428616
PHTHCLR2,0.95352817
ALGSex5,0.659431
3OHSUBACte,0.03297695
GAL1PP_c,0.93902934
RE3446C,0.9116742
ACEt,0.946888
PHOA650um,0.9302284
ACOADAGAT_HDE_HDE_LNA_c,0.96122545
ARGKr,0.94650286
ETHAtex,0.9279928
PLA2PC_LNA_ALNA_c,0.96008563
PLDAGAT_HDE_HDE_LNA_PC_7_c,0.96107084
PLDAGAT_MYRS_EPA_DHA_PC_2_c,0.9608999
ECHH_10,0.9605325
GAMtex,0.929394
OARGtex,0.9237319
PIN4K_LM,0.93378663
PLDAGAT_PALM_EPA_GLNA_PE_12_c,0.96101516
RHAP40tpp,0.9080756
RE1701C,0.9117602
LDH_D2,0.9607147
OSKTabcpp,0.94470054
AKGMAL,0.9605434
ASPO5,0.9609134
TRPGLUPROt,0.84559935
LPCAT_PALM_PALM_sn2_c,0.9612675
BDG2HCGHD,0.6360178
DHORD5,0.9591385
AGAT_LLA,0.7732282
BFFS,0.9571849
RHA60tex,0.6536549
PIPLC_HDE_PALM_c,0.9569514
HMR_6607,0.9446465
r1951,0.9614776
3ISPVStep,0.94909626
G3PAT182_9_12,0.9581166
3AMACHYD,0.95050555
FE3DCITR2,0.9566472
ACOADAGAT_MYRS_EPA_HDTTE_c,0.9485315
DAGAH_STC_EPA_c,0.9596049
SUCMALtpp,0.95972174
LPEAT_STC_PALM_sn2_c,0.96128774
RECOAH19,0.9499667
3ISPVSteb,0.9490648
2MPCTF,0.9243651
LEUTRPARGr,0.9463972
APPLP,0.95580137
RECOAH20,0.9490072
RETI1,0.9583581
LPCAT_PALM_LNA_sn2_c,0.9612344
PCD12DS_MYRS_LNA_sn2_c,0.9604484
DGTSDS1601829Z12Z,0.93951666
HMR_0191,0.9513261
r1625,0.9614912
IMPCT2,0.9345669
RHACOAR141d5,0.9540162
FACOAL1821,0.96138155
CITt4_1,0.9611516
AM1C9CStev,0.9402416
NOt,0.9401537
FECRMabc,0.9514303
USHD1,0.9392823
HCYSMT2,0.95728236
PLDAGAT_MYRS_EPA_ARA_PE_14_c,0.9608995
FTHFDH,0.96048963
RECOAH9,0.95125586
DGDGS_PALM_PALM_c,0.9598795
G3PAT190,0.9380908
ALDD16,0.9552208
INDPYRD,0.959042
PLDAGAT_MYRS_EPA_PALM_PC_4_c,0.9611711
TGUAPRT,0.898488
LPOR,0.9498836
HMR_0414,0.95823634
PLDAGAT_PALM_HDE_PALM_PE_14_c,0.96112525
TM1819Z18111Z,0.9337848
DC6PDA,0.923197
PHPYRtex,0.89906883
PSD161,0.9559783
HEXDIACtd,0.9363268
EAR180y,0.9568269
r1532_1,0.96140945
r1600,0.9615072
HMR_1388,0.94574386
ACPT_EPA_HDE_c,0.9283906
TDPDRE,0.9525275
OMR2,0.9505589
TMHAS1,0.879483
PLDAGAT_HDE_EPA_GLNA_PE_16_c,0.9610264
56EPPVStev,0.9152008
BTS6,0.95965177
r2298,0.95675176
PLDAGAT_MYRS_EPA_DHA_PC_7_c,0.9608738
AGMT,0.959562
DURIt2pp,0.95196563
FACOAL206,0.86577827
GSNt,0.9592089
FUMt1pp,0.95991534
MALTT,0.9535592
PLDAGAT_OLE_HDE_HDE_PC_4_c,0.9610365
PLDAGAT_PALM_EPA_EPA_PE_11_c,0.96091175
LPS62TL,0.7179463
PLDAGAT_HDE_EPA_ARA_PE_13_c,0.96095735
HMR_1329,0.9601653
PLDAGAT_OLE_HDE_HDE_PC_7_c,0.9610487
U23GAAT2,0.93049324
THYOXt2,0.95927614
r2054,0.9614941
DH35O,0.93587357
NDPK1,0.9613509
DHCURR,0.87780553
ACSPHAC140,0.9544724
RE1816C,0.79408973
THRGLNGLUr,0.9484777
LIPAt1ex,0.94648474
2H3MPDH,0.9491856
r1748,0.96147823
PLDAGAT_HDE_PALM_EPA_PC_7_c,0.9609861
RTOT6_cho,0.8561457
AACPS11,0.95554435
LAAL37,0.94843525
r1811,0.9614484
ASPCT_1,0.9574397
AGPATCOA_STC_DHA_c,0.95945764
araphe3,0.96058595
PLDAGAT_HDE_MYRS_LNA_PE_16_c,0.9610084
GDPMT,0.8596761
HC02195te,0.95969725
TAGAH_HDE_HDE_LNA_c,0.96126163
ACOADAGAT_MYRS_EPA_MYRS_c,0.9610765
RE2649C,0.9611741
PHETYRt,0.86217195
PIN3K_LM,0.8967527
ACOADAGAT_DHA_EPA_ARA_c,0.9611334
DHORD3,0.9575162
RE0702E,0.8825481
RE3636C,0.9186775
EAR141y,0.9552878
RE3420C_1,0.94031453
2H3MBt,0.8724398
21HPRGNLONE,0.9512384
PLDAGAT_HDE_EPA_PALM_PE_12_c,0.9611602
ECA4COLIPAtex,0.9465205
FUCGAL14ACGLCGALGLUSIDEte,0.45894817
PPDIMAT,0.6817539
GLY3Pt2,0.96031797
ALCDpp,0.91070545
r2242,0.958704
GLNPROGLUr,0.95072114
RE2128C,0.9066568
r2245,0.95902413
AM1ALCSteb,0.9279911
PLDAGAT_DHA_EPA_ARA_PE_16_c,0.96080095
POR2,0.9606498
GLXCBL,0.956459
MGDGE184_6_9_12_15,0.9351431
RE3526C,0.9512177
RE3036C,0.9526645
PI4PP_16_0_18_2,0.95659375
PREPTHS2,0.9466786
U2GAAT,0.9046038
CEPTC_18_1_18_4,0.95611185
XOLEST2te,0.95580685
PEPALM_HSASBCt,0.95208955
FMFD_b,0.92807823
5HOXINDACTO2OX,0.95481986
DAGK_DHA_STC_c,0.9579149
HEDMC,0.95226043
CYSTS,0.95931697
SEAHCYSHYD,0.94940174
SPHMYLN18122_hs_SECt,0.93827385
r1832,0.9615015
ALAGLNexR,0.96151423
PLDAGAT_HDE_EPA_LNA_PE_13_c,0.9610613
TYRPHELAT2tc,0.96148604
HACD21i,0.93410724
MGT184_6_9_12_15,0.92966366
FVSCOAhc,0.9185223
AMPTASEAL,0.95478076
3M2OBLOXRD,0.9557758
LPLIPAL2G140,0.94849914
PLDAGAT_EPA_EPA_PALM_PE_15_c,0.9611463
RHAP80tpp,0.9030014
FACOAL1832,0.9610018
OA8PL,0.9352312
HMR_0242,0.954867
OMAHY,0.90417796
MG3A,0.95074195
5FTHFt,0.95558316
ASPOb,0.961112
ENTERGLCT2,0.9521565
ETAK,0.92493325
PAPA_LNA_OLE_c,0.9556056
GGGT_MYRS_PALM_1_c,0.9593488
r1931,0.9614661
PLIPA2E180pp,0.94737077
LPEAT_STC_HDE_sn2_c,0.9612691
PEDH14_HSPLA2,0.9540678
PLDAGAT_PALM_EPA_LNA_PE_10_c,0.96103936
PTRCt2pp,0.9584319
CYSGLUHISt,0.83218294
EDTXSF1,0.9557225
RE1651C,0.9130964
VALLYSTYRr,0.94669783
HMR_0296,0.95300066
PEDH13_HSPLA2,0.95450807
PLDPC_STC_MYRS_c,0.95808655
cADPR,0.87514997
RE2049C,0.90753204
RE3176C,0.94352967
MYCON4,0.94153625
PLDAGAT_OLE_HDE_OLE_PE_9_c,0.9600459
PYROX,0.9481677
BZALCtex,0.71884125
LPEAT_MYRS_HDE_sn2_c,0.96125257
HACD27i,0.9275236
SMS,0.95822847
SO3tex,0.9589029
ASNTYRPHEr,0.948035
FTR,0.96043694
TAGAH18111Z1819Z1819Z,0.95958924
PAPA_DHA_ARA_c,0.9567654
PHEASNMETr,0.9446486
RBK_Dr_1,0.9587958
DAGAH_LNA_STC_c,0.95864
RE2766C,0.9554995
RTOT3_cho,0.8884112
AMID_1,0.9542317
SALCHS4FEtonex,0.93525064
CBIAT_DELETE,0.9569132
ALDSTRNte,0.07695544
PLDAGAT_OLE_PALM_PALM_PE_9_c,0.96110135
PLDAGAT_HDE_PALM_LNA_PE_16_c,0.96095777
r2171,0.9589509
AGPAT180,0.9594257
OA62LL,0.9105646
DADNK_1,0.95832294
CHOPT_HDE_HDE_c,0.9612291
PCD6DS_EPA_STA_sn2_c,0.95781744
5HTRPVESSEC_1,0.9533536
GRDPTT7,0.9456603
HMPK3,0.959698
BTNPL2,0.9383063
LAAL26,0.9393921
PGSA183_6_9_12,0.92584354
LPLIPA3,0.95446306
PLIPA2E181pp,0.95561725
NEU37e,0.78845406
PLDAGAT_HDE_MYRS_GLNA_PC_5_c,0.96103925
LPASE_2_18_2,0.95171237
PLDAGAT_LNA_EPA_GLNA_PC_3_c,0.96098864
PLDPE_DHA_GLNA_c,0.95898825
RE0827E,0.8943399
RECOAH7,0.95629126
THMP,0.960224
GLCNACT_c,0.93504715
GTLOA21,0.9423273
GTPCII_1,0.95920825
CUtex,0.930119
LPASE_18_3,0.9576134
CYSSERMETr,0.9438799
PLDPE_STC_HDE_c,0.9596948
MINCYCtex,0.9004378
SPRMti,0.95745784
OA58PST,0.93998516
PAPA_OLE_GLNA_c,0.95661294
OA16LL,0.9038182
GLYPROt,0.9336998
HACD3,0.95407933
DAGK_hs_16_0_16_0,0.95812523
BBHOX,0.9576275
GLYTRS,0.95756793
HACD10i,0.946833
SPC_CHOt,0.6903558
FAD_6,0.9493696
PLDAGAT_PALM_EPA_LNA_PC_8_c,0.96111447
RE3533C,0.85921013
HISGLUGLNt,0.8342076
TRPTHRTYRr,0.945706
CLGAL,0.95721585
FACOAL40t2pp,0.95855314
TM18111Z18111Z,0.86865604
r0673,0.95084345
r1977,0.96144515
PLDAGAT_HDE_MYRS_PALM_PE_16_c,0.9611411
PCHOLSTE_HSt1e,0.9493651
MGT182_9_12,0.9355961
RE3181C,0.94447184
PLDAGAT_EPA_EPA_LNA_PE_14_c,0.96106017
G3Pabc,0.93554395
OAP19pp,0.9311821
CMPDAi,0.9613939
PLDAGAT_HDE_ARA_PALM_PC_6_c,0.9611076
BHBtpp,0.95536554
FACOAE1829Z12Z,0.96142036
OA28acPL,0.93646616
RTOTAL3CRNCPT1,0.90885216
RE3499C,0.834699
ORNt,0.96153224
r1761,0.9614436
TDPDRR_1,0.94765407
r0568,0.95662
LPCAT_OLE_LNA_sn2_c,0.9612613
ISOBUTte,0.06905371
HMR_1967,0.9528824
r1735,0.9614889
HCO3Ee,0.95665467
GGGT_OLE_HDE_3_c,0.958747
ECTOH,0.92598253
ACGAL6PI,0.95639634
2OXOADPt,0.92754465
PLDAGAT_MYRS_EPA_DHA_PC_3_c,0.96092534
TAGLIPA181d9ex,0.89592284
PSPHS,0.95902085
MCBTFtex,0.92268074
ETHAPT_DHA_LNA_c,0.95894104
ACPSc,0.91896665
17MTHEAO,0.9236296
FUMAH,0.9408677
CYRDAS,0.9572034
TYRALAr,0.9465436
CDIPTr_20_4_20_4,0.9447319
TAGAH_EPA_EPA_DHA_c,0.96124065
6MPURPRT,0.9049221
DAGK_HDE_ARA_c,0.9597786
MANAT1,0.9419427
ASNCYSCYSr,0.9484453
RHACOAE60,0.95554954
SUCCt4_2,0.96116686
PSLS,0.9519043
ACLDC,0.95875484
r2123,0.95990646
2MBALDH,0.92803514
CARPEPT1tc,0.94936275
r1860,0.961491
r1533_1,0.96142244
INDOLEt6,0.94909626
7AHGLZABCt,0.9071538
PLDAGAT_MYRS_HDE_PALM_PC_4_c,0.9610778
TMAOR2pp,0.9465221
PPAP_16_0_18_3,0.95511556
HMR_0829,0.9590896
OA38PVL,0.9383857
DHSQS,0.939068
ACSPHAC142,0.9540948
G3PACT,0.9239517
3ntymex,0.56456435
DHPR2,0.9580739
SLCBK1,0.9537626
AMYLS,0.9560276
CEPTE_18_1_18_3,0.95615196
ANNAT,0.9609579
AGM3PA,0.94552946
LCAT21e,0.9450467
PI4P5K_PALM_LNA_c,0.9525781
HXANt2r,0.94596076
PE160abcpp,0.95848054
APENTAMAH,0.95618486
PYK3,0.9611446
M3R,0.9294489
TAGAH_PALM_PALM_GLNA_c,0.96126753
ASNNe,0.9604153
OA17LL,0.9123208
KAT16,0.9399438
PHA,0.6986947
RE3436C,0.94618005
10M3OACPO,0.9438934
EGLACPR,0.9451052
DINSK,0.9593701
PLDAGAT_MYRS_EPA_EPA_PC_2_c,0.9609936
PLDPC_PALM_LNA_c,0.95931923
OXYLt6,0.93437254
MALTTTRt,0.9540252
CHOPT_MYRS_STC_c,0.9576015
RE3121C,0.93872815
